user_id,company_id,email,user_role,created_at,deactivated_at
usr_cmp_0054_012,cmp_0054,user12@mockco0054.example,admin,2025-11-14 08:00:00,2026-06-14 08:00:00
usr_cmp_0054_013,cmp_0054,user13@mockco0054.example,agent,2025-11-29 11:00:00,
usr_cmp_0054_014,cmp_0054,user14@mockco0054.example,support,2025-12-01 21:00:00,
usr_cmp_0054_015,cmp_0054,user15@mockco0054.example,agent,2025-11-27 04:00:00,
usr_cmp_0054_016,cmp_0054,user16@mockco0054.example,admin,2025-11-18 09:00:00,
usr_cmp_0054_017,cmp_0054,user17@mockco0054.example,standard,2025-11-15 14:00:00,
usr_cmp_0054_018,cmp_0054,user18@mockco0054.example,sales,2025-12-12 01:00:00,
usr_cmp_0054_019,cmp_0054,user19@mockco0054.example,agent,2025-11-29 22:00:00,
usr_cmp_0054_020,cmp_0054,user20@mockco0054.example,sales,2025-11-26 14:00:00,
usr_cmp_0054_021,cmp_0054,user21@mockco0054.example,agent,2025-11-22 05:00:00,
usr_cmp_0054_022,cmp_0054,user22@mockco0054.example,standard,2025-11-12 12:00:00,
usr_cmp_0054_023,cmp_0054,user23@mockco0054.example,agent,2025-12-08 06:00:00,
usr_cmp_0054_024,cmp_0054,user24@mockco0054.example,admin,2025-11-18 01:00:00,
usr_cmp_0054_025,cmp_0054,user25@mockco0054.example,support,2025-11-21 11:00:00,
usr_cmp_0054_026,cmp_0054,user26@mockco0054.example,standard,2025-12-01 03:00:00,
usr_cmp_0054_027,cmp_0054,user27@mockco0054.example,support,2025-11-29 15:00:00,
usr_cmp_0054_028,cmp_0054,user28@mockco0054.example,admin,2025-11-21 10:00:00,
usr_cmp_0054_029,cmp_0054,user29@mockco0054.example,agent,2025-11-26 12:00:00,
usr_cmp_0054_030,cmp_0054,user30@mockco0054.example,agent,2025-12-03 12:00:00,
usr_cmp_0054_031,cmp_0054,user31@mockco0054.example,sales,2025-11-18 20:00:00,
usr_cmp_0054_032,cmp_0054,user32@mockco0054.example,support,2025-12-07 04:00:00,
usr_cmp_0054_033,cmp_0054,user33@mockco0054.example,admin,2025-11-16 05:00:00,
usr_cmp_0054_034,cmp_0054,user34@mockco0054.example,agent,2025-11-22 05:00:00,
usr_cmp_0054_035,cmp_0054,user35@mockco0054.example,standard,2025-11-20 19:00:00,
usr_cmp_0054_036,cmp_0054,user36@mockco0054.example,agent,2025-12-10 16:00:00,2026-01-16 16:00:00
usr_cmp_0054_037,cmp_0054,user37@mockco0054.example,sales,2025-11-17 14:00:00,
usr_cmp_0054_038,cmp_0054,user38@mockco0054.example,standard,2025-12-04 10:00:00,
usr_cmp_0054_039,cmp_0054,user39@mockco0054.example,agent,2025-11-18 10:00:00,
usr_cmp_0054_040,cmp_0054,user40@mockco0054.example,admin,2025-12-07 13:00:00,
usr_cmp_0054_041,cmp_0054,user41@mockco0054.example,admin,2025-12-08 02:00:00,
usr_cmp_0054_042,cmp_0054,user42@mockco0054.example,agent,2025-11-21 11:00:00,
usr_cmp_0054_043,cmp_0054,user43@mockco0054.example,standard,2025-11-22 16:00:00,
usr_cmp_0054_044,cmp_0054,user44@mockco0054.example,admin,2025-12-07 00:00:00,
usr_cmp_0054_045,cmp_0054,user45@mockco0054.example,agent,2025-11-14 09:00:00,
usr_cmp_0054_046,cmp_0054,user46@mockco0054.example,support,2025-12-06 11:00:00,
usr_cmp_0054_047,cmp_0054,user47@mockco0054.example,support,2025-12-03 16:00:00,
usr_cmp_0054_048,cmp_0054,user48@mockco0054.example,standard,2025-12-01 12:00:00,
usr_cmp_0054_049,cmp_0054,user49@mockco0054.example,sales,2025-11-29 11:00:00,
usr_cmp_0054_050,cmp_0054,user50@mockco0054.example,admin,2025-12-06 09:00:00,
usr_cmp_0054_051,cmp_0054,user51@mockco0054.example,standard,2025-12-01 13:00:00,
usr_cmp_0054_052,cmp_0054,user52@mockco0054.example,agent,2025-12-11 23:00:00,
usr_cmp_0054_053,cmp_0054,user53@mockco0054.example,standard,2025-12-04 07:00:00,
usr_cmp_0054_054,cmp_0054,user54@mockco0054.example,standard,2025-11-13 10:00:00,
usr_cmp_0054_055,cmp_0054,user55@mockco0054.example,agent,2025-11-22 20:00:00,
usr_cmp_0054_056,cmp_0054,user56@mockco0054.example,support,2025-11-22 03:00:00,
usr_cmp_0054_057,cmp_0054,user57@mockco0054.example,standard,2025-12-03 20:00:00,
usr_cmp_0054_058,cmp_0054,user58@mockco0054.example,standard,2025-11-24 01:00:00,
usr_cmp_0054_059,cmp_0054,user59@mockco0054.example,agent,2025-12-01 06:00:00,
usr_cmp_0054_060,cmp_0054,user60@mockco0054.example,sales,2025-11-25 12:00:00,
usr_cmp_0054_061,cmp_0054,user61@mockco0054.example,sales,2025-11-24 17:00:00,
usr_cmp_0054_062,cmp_0054,user62@mockco0054.example,admin,2025-11-19 22:00:00,
usr_cmp_0054_063,cmp_0054,user63@mockco0054.example,agent,2025-11-20 19:00:00,
usr_cmp_0054_064,cmp_0054,user64@mockco0054.example,standard,2025-11-29 06:00:00,
usr_cmp_0054_065,cmp_0054,user65@mockco0054.example,support,2025-11-21 18:00:00,
usr_cmp_0054_066,cmp_0054,user66@mockco0054.example,sales,2025-11-24 16:00:00,
usr_cmp_0054_067,cmp_0054,user67@mockco0054.example,agent,2025-11-19 17:00:00,2026-04-11 17:00:00
usr_cmp_0054_068,cmp_0054,user68@mockco0054.example,sales,2025-11-20 01:00:00,2026-01-10 01:00:00
usr_cmp_0054_069,cmp_0054,user69@mockco0054.example,admin,2025-12-07 21:00:00,
usr_cmp_0054_070,cmp_0054,user70@mockco0054.example,admin,2025-12-06 13:00:00,
usr_cmp_0054_071,cmp_0054,user71@mockco0054.example,standard,2025-11-14 07:00:00,
usr_cmp_0054_072,cmp_0054,user72@mockco0054.example,sales,2025-11-17 15:00:00,
usr_cmp_0054_073,cmp_0054,user73@mockco0054.example,sales,2025-11-19 14:00:00,
usr_cmp_0054_074,cmp_0054,user74@mockco0054.example,agent,2025-11-18 03:00:00,
usr_cmp_0054_075,cmp_0054,user75@mockco0054.example,sales,2025-12-09 03:00:00,
usr_cmp_0054_076,cmp_0054,user76@mockco0054.example,sales,2025-11-11 14:00:00,
usr_cmp_0054_077,cmp_0054,user77@mockco0054.example,standard,2025-12-06 17:00:00,
usr_cmp_0054_078,cmp_0054,user78@mockco0054.example,standard,2025-12-06 01:00:00,2026-06-21 01:00:00
usr_cmp_0054_079,cmp_0054,user79@mockco0054.example,agent,2025-12-05 09:00:00,
usr_cmp_0054_080,cmp_0054,user80@mockco0054.example,support,2025-11-19 04:00:00,
usr_cmp_0054_081,cmp_0054,user81@mockco0054.example,standard,2025-11-18 21:00:00,
usr_cmp_0054_082,cmp_0054,user82@mockco0054.example,support,2025-12-05 19:00:00,
usr_cmp_0054_083,cmp_0054,user83@mockco0054.example,agent,2025-11-21 07:00:00,
usr_cmp_0054_084,cmp_0054,user84@mockco0054.example,support,2025-11-25 03:00:00,
usr_cmp_0054_085,cmp_0054,user85@mockco0054.example,standard,2025-11-25 22:00:00,2026-01-29 22:00:00
usr_cmp_0054_086,cmp_0054,user86@mockco0054.example,admin,2025-12-08 09:00:00,
usr_cmp_0054_087,cmp_0054,user87@mockco0054.example,sales,2025-11-27 02:00:00,
usr_cmp_0054_088,cmp_0054,user88@mockco0054.example,support,2025-11-18 18:00:00,
usr_cmp_0054_089,cmp_0054,user89@mockco0054.example,sales,2025-12-06 03:00:00,
usr_cmp_0054_090,cmp_0054,user90@mockco0054.example,admin,2025-11-29 05:00:00,
usr_cmp_0054_091,cmp_0054,user91@mockco0054.example,sales,2025-12-10 09:00:00,
usr_cmp_0054_092,cmp_0054,user92@mockco0054.example,standard,2025-11-30 01:00:00,
usr_cmp_0054_093,cmp_0054,user93@mockco0054.example,agent,2025-11-29 17:00:00,
usr_cmp_0054_094,cmp_0054,user94@mockco0054.example,agent,2025-12-11 17:00:00,2026-04-18 17:00:00
usr_cmp_0054_095,cmp_0054,user95@mockco0054.example,support,2025-11-26 08:00:00,
usr_cmp_0054_096,cmp_0054,user96@mockco0054.example,admin,2025-12-01 14:00:00,
usr_cmp_0054_097,cmp_0054,user97@mockco0054.example,standard,2025-12-02 22:00:00,
usr_cmp_0054_098,cmp_0054,user98@mockco0054.example,admin,2025-11-26 05:00:00,
usr_cmp_0054_099,cmp_0054,user99@mockco0054.example,agent,2025-12-10 17:00:00,
usr_cmp_0054_100,cmp_0054,user100@mockco0054.example,support,2025-11-21 02:00:00,
usr_cmp_0054_101,cmp_0054,user101@mockco0054.example,agent,2025-11-12 16:00:00,
usr_cmp_0054_102,cmp_0054,user102@mockco0054.example,admin,2025-11-21 18:00:00,
usr_cmp_0054_103,cmp_0054,user103@mockco0054.example,admin,2025-11-15 22:00:00,
usr_cmp_0054_104,cmp_0054,user104@mockco0054.example,agent,2025-11-23 11:00:00,
usr_cmp_0054_105,cmp_0054,user105@mockco0054.example,support,2025-11-20 18:00:00,
usr_cmp_0054_106,cmp_0054,user106@mockco0054.example,sales,2025-11-17 00:00:00,
usr_cmp_0054_107,cmp_0054,user107@mockco0054.example,support,2025-11-29 11:00:00,
usr_cmp_0054_108,cmp_0054,user108@mockco0054.example,support,2025-11-19 11:00:00,2026-01-24 11:00:00
usr_cmp_0054_109,cmp_0054,user109@mockco0054.example,agent,2025-11-13 17:00:00,
usr_cmp_0054_110,cmp_0054,user110@mockco0054.example,support,2025-11-27 15:00:00,
usr_cmp_0054_111,cmp_0054,user111@mockco0054.example,admin,2025-11-25 19:00:00,
usr_cmp_0054_112,cmp_0054,user112@mockco0054.example,support,2025-11-21 01:00:00,
usr_cmp_0054_113,cmp_0054,user113@mockco0054.example,sales,2025-11-23 03:00:00,
usr_cmp_0054_114,cmp_0054,user114@mockco0054.example,agent,2025-11-24 00:00:00,
usr_cmp_0054_115,cmp_0054,user115@mockco0054.example,standard,2025-11-24 12:00:00,
usr_cmp_0054_116,cmp_0054,user116@mockco0054.example,agent,2025-12-04 18:00:00,
usr_cmp_0054_117,cmp_0054,user117@mockco0054.example,admin,2025-12-03 23:00:00,
usr_cmp_0054_118,cmp_0054,user118@mockco0054.example,standard,2025-11-18 10:00:00,
usr_cmp_0054_119,cmp_0054,user119@mockco0054.example,agent,2025-11-21 02:00:00,
usr_cmp_0054_120,cmp_0054,user120@mockco0054.example,standard,2025-12-10 20:00:00,
usr_cmp_0054_121,cmp_0054,user121@mockco0054.example,standard,2025-11-14 16:00:00,2026-01-09 16:00:00
usr_cmp_0054_122,cmp_0054,user122@mockco0054.example,agent,2025-12-05 15:00:00,
usr_cmp_0054_123,cmp_0054,user123@mockco0054.example,support,2025-11-19 11:00:00,
usr_cmp_0054_124,cmp_0054,user124@mockco0054.example,support,2025-11-11 07:00:00,
usr_cmp_0054_125,cmp_0054,user125@mockco0054.example,agent,2025-11-23 15:00:00,
usr_cmp_0054_126,cmp_0054,user126@mockco0054.example,agent,2025-11-23 06:00:00,2026-01-21 06:00:00
usr_cmp_0054_127,cmp_0054,user127@mockco0054.example,support,2025-11-22 02:00:00,
usr_cmp_0054_128,cmp_0054,user128@mockco0054.example,agent,2025-11-25 07:00:00,
usr_cmp_0054_129,cmp_0054,user129@mockco0054.example,sales,2025-12-03 19:00:00,
usr_cmp_0054_130,cmp_0054,user130@mockco0054.example,admin,2025-12-07 10:00:00,
usr_cmp_0054_131,cmp_0054,user131@mockco0054.example,admin,2025-11-30 08:00:00,
usr_cmp_0054_132,cmp_0054,user132@mockco0054.example,admin,2025-11-29 04:00:00,
usr_cmp_0054_133,cmp_0054,user133@mockco0054.example,agent,2025-12-02 05:00:00,
usr_cmp_0054_134,cmp_0054,user134@mockco0054.example,admin,2025-11-25 16:00:00,
usr_cmp_0054_135,cmp_0054,user135@mockco0054.example,support,2025-12-10 02:00:00,
usr_cmp_0054_136,cmp_0054,user136@mockco0054.example,standard,2025-12-03 06:00:00,
usr_cmp_0054_137,cmp_0054,user137@mockco0054.example,admin,2025-12-02 02:00:00,
usr_cmp_0054_138,cmp_0054,user138@mockco0054.example,admin,2025-11-24 03:00:00,
usr_cmp_0054_139,cmp_0054,user139@mockco0054.example,agent,2025-11-30 05:00:00,2026-04-05 05:00:00
usr_cmp_0054_140,cmp_0054,user140@mockco0054.example,agent,2025-12-10 12:00:00,
usr_cmp_0054_141,cmp_0054,user141@mockco0054.example,admin,2025-11-17 07:00:00,2025-12-24 07:00:00
usr_cmp_0054_142,cmp_0054,user142@mockco0054.example,admin,2025-11-21 11:00:00,
usr_cmp_0054_143,cmp_0054,user143@mockco0054.example,agent,2025-11-18 08:00:00,
usr_cmp_0054_144,cmp_0054,user144@mockco0054.example,admin,2025-12-04 10:00:00,2026-05-14 10:00:00
usr_cmp_0054_145,cmp_0054,user145@mockco0054.example,agent,2025-12-07 15:00:00,
usr_cmp_0054_146,cmp_0054,user146@mockco0054.example,support,2025-11-30 11:00:00,
usr_cmp_0054_147,cmp_0054,user147@mockco0054.example,agent,2025-12-11 18:00:00,
usr_cmp_0054_148,cmp_0054,user148@mockco0054.example,admin,2025-11-14 16:00:00,
usr_cmp_0054_149,cmp_0054,user149@mockco0054.example,support,2025-11-24 01:00:00,
usr_cmp_0054_150,cmp_0054,user150@mockco0054.example,sales,2025-11-17 19:00:00,
usr_cmp_0054_151,cmp_0054,user151@mockco0054.example,admin,2025-12-02 00:00:00,
usr_cmp_0054_152,cmp_0054,user152@mockco0054.example,standard,2025-12-09 11:00:00,
usr_cmp_0054_153,cmp_0054,user153@mockco0054.example,standard,2025-11-26 08:00:00,
usr_cmp_0054_154,cmp_0054,user154@mockco0054.example,standard,2025-11-16 13:00:00,
usr_cmp_0054_155,cmp_0054,user155@mockco0054.example,agent,2025-11-22 01:00:00,
usr_cmp_0054_156,cmp_0054,user156@mockco0054.example,sales,2025-11-21 10:00:00,
usr_cmp_0054_157,cmp_0054,user157@mockco0054.example,sales,2025-12-09 02:00:00,
usr_cmp_0054_158,cmp_0054,user158@mockco0054.example,support,2025-11-12 00:00:00,
usr_cmp_0054_159,cmp_0054,user159@mockco0054.example,agent,2025-11-23 21:00:00,
usr_cmp_0054_160,cmp_0054,user160@mockco0054.example,admin,2025-11-27 23:00:00,
usr_cmp_0054_161,cmp_0054,user161@mockco0054.example,admin,2025-11-18 05:00:00,
usr_cmp_0054_162,cmp_0054,user162@mockco0054.example,agent,2025-11-20 12:00:00,
usr_cmp_0054_163,cmp_0054,user163@mockco0054.example,support,2025-11-30 07:00:00,2026-04-04 07:00:00
usr_cmp_0054_164,cmp_0054,user164@mockco0054.example,agent,2025-11-20 11:00:00,
usr_cmp_0054_165,cmp_0054,user165@mockco0054.example,standard,2025-12-01 06:00:00,
usr_cmp_0054_166,cmp_0054,user166@mockco0054.example,sales,2025-12-11 19:00:00,
usr_cmp_0054_167,cmp_0054,user167@mockco0054.example,admin,2025-11-15 13:00:00,
usr_cmp_0054_168,cmp_0054,user168@mockco0054.example,sales,2025-11-27 18:00:00,
usr_cmp_0054_169,cmp_0054,user169@mockco0054.example,sales,2025-12-05 05:00:00,
usr_cmp_0054_170,cmp_0054,user170@mockco0054.example,admin,2025-11-21 12:00:00,
usr_cmp_0054_171,cmp_0054,user171@mockco0054.example,agent,2025-12-11 02:00:00,
usr_cmp_0054_172,cmp_0054,user172@mockco0054.example,agent,2025-11-30 17:00:00,
usr_cmp_0054_173,cmp_0054,user173@mockco0054.example,admin,2025-11-26 01:00:00,2026-04-30 01:00:00
usr_cmp_0054_174,cmp_0054,user174@mockco0054.example,agent,2025-12-11 11:00:00,2026-02-15 11:00:00
usr_cmp_0054_175,cmp_0054,user175@mockco0054.example,standard,2025-11-15 07:00:00,
usr_cmp_0054_176,cmp_0054,user176@mockco0054.example,admin,2025-12-07 11:00:00,
usr_cmp_0054_177,cmp_0054,user177@mockco0054.example,agent,2025-11-25 04:00:00,
usr_cmp_0054_178,cmp_0054,user178@mockco0054.example,agent,2025-12-04 11:00:00,
usr_cmp_0054_179,cmp_0054,user179@mockco0054.example,standard,2025-11-30 12:00:00,
usr_cmp_0054_180,cmp_0054,user180@mockco0054.example,support,2025-11-26 01:00:00,
usr_cmp_0054_181,cmp_0054,user181@mockco0054.example,agent,2025-11-13 16:00:00,
usr_cmp_0054_182,cmp_0054,user182@mockco0054.example,standard,2025-11-26 19:00:00,
usr_cmp_0054_183,cmp_0054,user183@mockco0054.example,support,2025-12-04 18:00:00,
usr_cmp_0054_184,cmp_0054,user184@mockco0054.example,admin,2025-11-11 17:00:00,
usr_cmp_0054_185,cmp_0054,user185@mockco0054.example,agent,2025-12-05 14:00:00,
usr_cmp_0054_186,cmp_0054,user186@mockco0054.example,support,2025-11-29 04:00:00,
usr_cmp_0054_187,cmp_0054,user187@mockco0054.example,support,2025-11-25 14:00:00,
usr_cmp_0054_188,cmp_0054,user188@mockco0054.example,sales,2025-11-29 00:00:00,
usr_cmp_0054_189,cmp_0054,user189@mockco0054.example,agent,2025-11-16 03:00:00,
usr_cmp_0054_190,cmp_0054,user190@mockco0054.example,sales,2025-12-10 11:00:00,2026-05-17 11:00:00
usr_cmp_0054_191,cmp_0054,user191@mockco0054.example,support,2025-11-26 17:00:00,
usr_cmp_0054_192,cmp_0054,user192@mockco0054.example,sales,2025-12-04 16:00:00,
usr_cmp_0054_193,cmp_0054,user193@mockco0054.example,admin,2025-12-01 23:00:00,2026-01-09 23:00:00
usr_cmp_0054_194,cmp_0054,user194@mockco0054.example,support,2025-11-23 23:00:00,
usr_cmp_0054_195,cmp_0054,user195@mockco0054.example,sales,2025-12-11 13:00:00,
usr_cmp_0054_196,cmp_0054,user196@mockco0054.example,sales,2025-11-28 03:00:00,
usr_cmp_0054_197,cmp_0054,user197@mockco0054.example,support,2025-12-03 06:00:00,
usr_cmp_0054_198,cmp_0054,user198@mockco0054.example,admin,2025-12-04 12:00:00,
usr_cmp_0055_001,cmp_0055,user1@mockco0055.example,agent,2026-05-15 19:00:00,
usr_cmp_0055_002,cmp_0055,user2@mockco0055.example,agent,2026-05-03 16:00:00,
usr_cmp_0055_003,cmp_0055,user3@mockco0055.example,agent,2026-05-03 04:00:00,
usr_cmp_0055_004,cmp_0055,user4@mockco0055.example,support,2026-04-25 00:00:00,
usr_cmp_0055_005,cmp_0055,user5@mockco0055.example,admin,2026-05-07 19:00:00,
usr_cmp_0055_006,cmp_0055,user6@mockco0055.example,agent,2026-05-11 03:00:00,
usr_cmp_0055_007,cmp_0055,user7@mockco0055.example,sales,2026-05-21 10:00:00,
usr_cmp_0055_008,cmp_0055,user8@mockco0055.example,support,2026-05-11 14:00:00,
usr_cmp_0055_009,cmp_0055,user9@mockco0055.example,admin,2026-05-13 06:00:00,
usr_cmp_0055_010,cmp_0055,user10@mockco0055.example,sales,2026-04-28 17:00:00,
usr_cmp_0055_011,cmp_0055,user11@mockco0055.example,agent,2026-05-21 01:00:00,
usr_cmp_0055_012,cmp_0055,user12@mockco0055.example,sales,2026-05-24 20:00:00,
usr_cmp_0055_013,cmp_0055,user13@mockco0055.example,admin,2026-04-25 02:00:00,
usr_cmp_0055_014,cmp_0055,user14@mockco0055.example,support,2026-04-27 23:00:00,
usr_cmp_0055_015,cmp_0055,user15@mockco0055.example,support,2026-05-11 10:00:00,
usr_cmp_0055_016,cmp_0055,user16@mockco0055.example,agent,2026-04-30 02:00:00,
usr_cmp_0055_017,cmp_0055,user17@mockco0055.example,admin,2026-05-01 12:00:00,
usr_cmp_0055_018,cmp_0055,user18@mockco0055.example,agent,2026-05-09 15:00:00,
usr_cmp_0055_019,cmp_0055,user19@mockco0055.example,agent,2026-04-30 22:00:00,
usr_cmp_0055_020,cmp_0055,user20@mockco0055.example,standard,2026-05-03 10:00:00,
usr_cmp_0055_021,cmp_0055,user21@mockco0055.example,sales,2026-04-28 17:00:00,
usr_cmp_0055_022,cmp_0055,user22@mockco0055.example,admin,2026-04-27 09:00:00,
usr_cmp_0055_023,cmp_0055,user23@mockco0055.example,support,2026-05-04 21:00:00,
usr_cmp_0055_024,cmp_0055,user24@mockco0055.example,admin,2026-05-10 18:00:00,
usr_cmp_0055_025,cmp_0055,user25@mockco0055.example,admin,2026-04-26 05:00:00,
usr_cmp_0055_026,cmp_0055,user26@mockco0055.example,admin,2026-05-16 15:00:00,
usr_cmp_0055_027,cmp_0055,user27@mockco0055.example,admin,2026-04-28 03:00:00,
usr_cmp_0055_028,cmp_0055,user28@mockco0055.example,sales,2026-05-07 16:00:00,
usr_cmp_0055_029,cmp_0055,user29@mockco0055.example,sales,2026-05-24 12:00:00,
usr_cmp_0055_030,cmp_0055,user30@mockco0055.example,sales,2026-05-14 10:00:00,
usr_cmp_0055_031,cmp_0055,user31@mockco0055.example,support,2026-05-05 04:00:00,
usr_cmp_0055_032,cmp_0055,user32@mockco0055.example,sales,2026-05-07 16:00:00,
usr_cmp_0055_033,cmp_0055,user33@mockco0055.example,support,2026-05-20 00:00:00,
usr_cmp_0055_034,cmp_0055,user34@mockco0055.example,standard,2026-05-18 01:00:00,
usr_cmp_0055_035,cmp_0055,user35@mockco0055.example,agent,2026-05-03 19:00:00,
usr_cmp_0055_036,cmp_0055,user36@mockco0055.example,support,2026-05-06 11:00:00,
usr_cmp_0055_037,cmp_0055,user37@mockco0055.example,admin,2026-05-11 10:00:00,
usr_cmp_0055_038,cmp_0055,user38@mockco0055.example,admin,2026-05-15 07:00:00,
usr_cmp_0055_039,cmp_0055,user39@mockco0055.example,support,2026-05-20 20:00:00,
usr_cmp_0055_040,cmp_0055,user40@mockco0055.example,standard,2026-05-02 16:00:00,
usr_cmp_0055_041,cmp_0055,user41@mockco0055.example,support,2026-05-19 23:00:00,
usr_cmp_0055_042,cmp_0055,user42@mockco0055.example,support,2026-05-16 19:00:00,
usr_cmp_0055_043,cmp_0055,user43@mockco0055.example,agent,2026-05-04 16:00:00,
usr_cmp_0055_044,cmp_0055,user44@mockco0055.example,standard,2026-05-22 13:00:00,
usr_cmp_0055_045,cmp_0055,user45@mockco0055.example,admin,2026-04-26 01:00:00,
usr_cmp_0055_046,cmp_0055,user46@mockco0055.example,support,2026-05-04 18:00:00,
usr_cmp_0055_047,cmp_0055,user47@mockco0055.example,support,2026-04-30 11:00:00,
usr_cmp_0055_048,cmp_0055,user48@mockco0055.example,agent,2026-05-16 14:00:00,
usr_cmp_0055_049,cmp_0055,user49@mockco0055.example,admin,2026-04-30 18:00:00,
usr_cmp_0055_050,cmp_0055,user50@mockco0055.example,support,2026-05-08 19:00:00,
usr_cmp_0055_051,cmp_0055,user51@mockco0055.example,sales,2026-05-19 05:00:00,
usr_cmp_0055_052,cmp_0055,user52@mockco0055.example,admin,2026-05-16 12:00:00,
usr_cmp_0055_053,cmp_0055,user53@mockco0055.example,support,2026-05-16 01:00:00,
usr_cmp_0055_054,cmp_0055,user54@mockco0055.example,agent,2026-04-27 19:00:00,
usr_cmp_0055_055,cmp_0055,user55@mockco0055.example,standard,2026-05-24 15:00:00,
usr_cmp_0055_056,cmp_0055,user56@mockco0055.example,support,2026-04-27 17:00:00,
usr_cmp_0055_057,cmp_0055,user57@mockco0055.example,support,2026-05-15 17:00:00,
usr_cmp_0055_058,cmp_0055,user58@mockco0055.example,admin,2026-05-20 04:00:00,
usr_cmp_0055_059,cmp_0055,user59@mockco0055.example,sales,2026-05-03 23:00:00,
usr_cmp_0055_060,cmp_0055,user60@mockco0055.example,admin,2026-05-18 15:00:00,
usr_cmp_0055_061,cmp_0055,user61@mockco0055.example,sales,2026-05-13 08:00:00,
usr_cmp_0055_062,cmp_0055,user62@mockco0055.example,admin,2026-05-25 09:00:00,
usr_cmp_0055_063,cmp_0055,user63@mockco0055.example,agent,2026-05-03 22:00:00,
usr_cmp_0055_064,cmp_0055,user64@mockco0055.example,sales,2026-05-22 09:00:00,
usr_cmp_0055_065,cmp_0055,user65@mockco0055.example,agent,2026-05-19 08:00:00,
usr_cmp_0055_066,cmp_0055,user66@mockco0055.example,agent,2026-05-11 18:00:00,
usr_cmp_0055_067,cmp_0055,user67@mockco0055.example,sales,2026-04-28 09:00:00,
usr_cmp_0055_068,cmp_0055,user68@mockco0055.example,support,2026-04-29 06:00:00,
usr_cmp_0055_069,cmp_0055,user69@mockco0055.example,sales,2026-05-16 11:00:00,
usr_cmp_0055_070,cmp_0055,user70@mockco0055.example,admin,2026-04-29 20:00:00,
usr_cmp_0055_071,cmp_0055,user71@mockco0055.example,admin,2026-05-14 07:00:00,
usr_cmp_0055_072,cmp_0055,user72@mockco0055.example,agent,2026-05-03 19:00:00,
usr_cmp_0055_073,cmp_0055,user73@mockco0055.example,support,2026-05-10 06:00:00,
usr_cmp_0055_074,cmp_0055,user74@mockco0055.example,agent,2026-04-26 07:00:00,
usr_cmp_0055_075,cmp_0055,user75@mockco0055.example,agent,2026-05-22 20:00:00,
usr_cmp_0055_076,cmp_0055,user76@mockco0055.example,support,2026-05-17 20:00:00,
usr_cmp_0055_077,cmp_0055,user77@mockco0055.example,agent,2026-05-18 09:00:00,
usr_cmp_0055_078,cmp_0055,user78@mockco0055.example,support,2026-04-25 14:00:00,
usr_cmp_0055_079,cmp_0055,user79@mockco0055.example,support,2026-05-16 12:00:00,
usr_cmp_0055_080,cmp_0055,user80@mockco0055.example,sales,2026-05-06 23:00:00,
usr_cmp_0055_081,cmp_0055,user81@mockco0055.example,standard,2026-05-04 19:00:00,
usr_cmp_0055_082,cmp_0055,user82@mockco0055.example,standard,2026-05-07 00:00:00,
usr_cmp_0055_083,cmp_0055,user83@mockco0055.example,sales,2026-05-21 22:00:00,
usr_cmp_0055_084,cmp_0055,user84@mockco0055.example,agent,2026-05-09 17:00:00,
usr_cmp_0055_085,cmp_0055,user85@mockco0055.example,agent,2026-05-09 19:00:00,
usr_cmp_0055_086,cmp_0055,user86@mockco0055.example,agent,2026-05-01 03:00:00,
usr_cmp_0055_087,cmp_0055,user87@mockco0055.example,standard,2026-05-18 17:00:00,
usr_cmp_0055_088,cmp_0055,user88@mockco0055.example,agent,2026-04-28 18:00:00,
usr_cmp_0055_089,cmp_0055,user89@mockco0055.example,agent,2026-05-07 10:00:00,
usr_cmp_0055_090,cmp_0055,user90@mockco0055.example,support,2026-05-23 22:00:00,
usr_cmp_0055_091,cmp_0055,user91@mockco0055.example,standard,2026-04-29 22:00:00,
usr_cmp_0055_092,cmp_0055,user92@mockco0055.example,agent,2026-05-15 07:00:00,
usr_cmp_0055_093,cmp_0055,user93@mockco0055.example,admin,2026-05-15 20:00:00,
usr_cmp_0055_094,cmp_0055,user94@mockco0055.example,sales,2026-04-28 04:00:00,
usr_cmp_0055_095,cmp_0055,user95@mockco0055.example,support,2026-05-17 16:00:00,
usr_cmp_0055_096,cmp_0055,user96@mockco0055.example,admin,2026-05-19 19:00:00,
usr_cmp_0055_097,cmp_0055,user97@mockco0055.example,support,2026-05-19 11:00:00,
usr_cmp_0055_098,cmp_0055,user98@mockco0055.example,sales,2026-05-03 17:00:00,
usr_cmp_0055_099,cmp_0055,user99@mockco0055.example,admin,2026-04-25 00:00:00,
usr_cmp_0055_100,cmp_0055,user100@mockco0055.example,standard,2026-05-10 17:00:00,
usr_cmp_0055_101,cmp_0055,user101@mockco0055.example,standard,2026-05-01 21:00:00,
usr_cmp_0055_102,cmp_0055,user102@mockco0055.example,admin,2026-05-10 05:00:00,
usr_cmp_0055_103,cmp_0055,user103@mockco0055.example,support,2026-05-20 15:00:00,
usr_cmp_0055_104,cmp_0055,user104@mockco0055.example,standard,2026-05-15 19:00:00,
usr_cmp_0055_105,cmp_0055,user105@mockco0055.example,standard,2026-04-29 00:00:00,
usr_cmp_0055_106,cmp_0055,user106@mockco0055.example,admin,2026-04-30 09:00:00,
usr_cmp_0055_107,cmp_0055,user107@mockco0055.example,standard,2026-05-07 14:00:00,
